Order_ID,Customer_ID,Restaurant_ID,Delivery_Partner_ID,Order_Date,Order_Value,Status,Delivery_Time_Min,Customer_Rating
503248,CUST1626,REST243,DP494,2024-01-14,917.75,Cancelled,,
504172,CUST1187,REST340,DP497,2024-06-13,309.53,Delivered,54.5,2.7
501627,CUST1135,REST278,DP305,2024-03-19,777.01,Delivered,43.2,3.0
503099,CUST1286,REST274,DP307,2024-10-15,455.08,Delivered,73.0,3.5
502690,CUST1117,REST270,DP467,2024-01-19,697.8,Cancelled,,
502154,CUST1512,REST233,DP327,2024-01-03,839.25,Delivered,22.5,3.9
500054,CUST1151,REST294,DP427,2024-12-05,123.63,Cancelled,,
503837,CUST1796,REST239,DP441,2024-07-02,127.51,Delayed,28.0,2.8
501850,CUST1678,REST228,DP389,2024-07-15,857.09,Cancelled,,
500115,CUST1039,REST324,DP436,2024-12-29,861.89,Delivered,27.2,4.6
500285,CUST1526,REST337,DP452,2024-04-28,658.04,Delayed,51.9,2.8
502703,CUST1762,REST316,DP391,2024-07-01,402.88,Delivered,36.6,4.7
502836,CUST1002,REST322,DP437,2024-11-07,1109.06,Delivered,77.6,2.8
503161,CUST1353,REST215,DP404,2024-06-14,1057.85,Delivered,30.4,4.0
501611,CUST1715,REST342,DP362,2024-10-06,427.28,Delivered,60.7,
503574,CUST1591,REST233,DP478,2024-03-09,1302.55,Delivered,30.1,
504479,CUST1643,REST249,DP424,2024-05-19,,Delivered,68.8,
500163,CUST1172,REST328,DP411,2024-02-27,158.87,Cancelled,,
502005,CUST1218,REST279,DP449,2024-10-23,775.14,Delivered,74.5,4.9
502125,CUST1282,REST260,DP375,2024-07-03,189.53,Delayed,64.0,
501727,CUST1388,REST345,DP469,2024-09-18,184.43,Delivered,63.9,3.8
502969,CUST1438,REST275,DP450,2024-05-09,205.36,Cancelled,,
501165,CUST1740,REST217,DP445,2024-10-09,903.95,Delivered,58.4,
500378,CUST1308,REST308,DP327,2024-12-23,196.21,Cancelled,,
500740,CUST1274,REST322,DP364,2024-11-03,541.28,Delivered,,2.6
504778,CUST1161,REST263,DP361,2024-07-26,1024.7,Delivered,19.8,3.7
502746,CUST1404,REST302,DP483,2024-05-28,242.31,Delivered,27.0,4.9
502546,CUST1118,REST222,DP396,2024-02-24,682.88,Delivered,,3.9
502536,CUST1542,REST267,DP465,2024-02-23,1149.64,Delivered,46.8,5.0
502294,CUST1800,REST300,DP483,2024-01-06,348.04,Delivered,72.4,3.9
503711,CUST1183,REST271,DP426,2024-05-03,1098.54,Delivered,54.5,3.7
500660,CUST1192,REST208,DP306,2024-08-09,648.9,Delivered,54.5,4.3
504711,CUST1346,REST291,DP301,2024-04-08,210.03,Delivered,26.5,3.7
500441,CUST1172,REST213,DP326,2024-02-16,1343.73,Delivered,22.8,3.8
502772,CUST1732,REST216,DP406,2024-03-29,849.64,Delayed,56.0,4.1
504915,CUST1611,REST222,DP320,2024-03-10,1014.85,Delivered,22.0,3.6
500691,CUST1250,REST214,DP395,2024-03-18,764.76,Delivered,38.3,4.1
501777,CUST1257,REST202,DP318,2024-06-16,1328.38,Delivered,26.9,
502112,CUST1480,REST206,DP426,2024-04-26,669.19,Delivered,18.2,2.8
501399,CUST1201,REST224,DP457,2024-05-12,889.4,Delivered,73.9,2.6
500200,CUST1659,REST321,DP306,2024-05-24,299.37,Cancelled,,
503193,CUST1153,REST270,DP409,2024-02-25,435.81,Delivered,51.4,3.0
504164,CUST1219,REST264,DP401,2024-12-10,1330.42,Delivered,50.6,2.8
504397,CUST1480,REST279,DP426,2024-11-19,1141.22,Delivered,73.8,
500988,CUST1633,REST313,DP390,2024-04-25,805.06,Delivered,58.8,4.1
502792,CUST1492,REST254,DP499,2024-12-25,1143.87,Delivered,79.9,3.5
500429,CUST1570,REST323,DP345,2024-03-30,203.57,Delivered,63.1,
504360,CUST1014,REST210,DP490,2024-05-08,198.21,Delivered,71.6,4.3
504330,CUST1721,REST203,DP401,2024-08-31,1235.15,Delivered,39.6,3.5
503693,CUST1012,REST249,DP305,2024-08-07,548.59,Delivered,74.5,
502306,CUST1538,REST227,DP307,2024-03-13,259.77,Delivered,60.6,4.2
501216,CUST1355,REST215,DP426,2024-08-18,214.63,Delivered,15.9,4.4
502725,CUST1408,REST350,DP388,2024-06-17,1186.21,Delivered,64.4,4.7
503482,CUST1607,REST345,DP419,2024-06-10,661.56,Delivered,43.4,2.7
500738,CUST1092,REST251,DP425,2024-02-29,280.39,Delivered,75.4,3.4
503344,CUST1720,REST338,DP334,2024-01-05,532.59,Delivered,73.5,2.8
503923,CUST1164,REST290,DP314,2024-07-22,1250.78,Delayed,56.9,4.9
502030,CUST1189,REST255,DP327,2024-08-12,778.11,Cancelled,,
501223,CUST1547,REST231,DP442,2024-09-08,782.12,Cancelled,,
502137,CUST1601,REST289,DP328,2024-04-10,586.58,Delivered,32.1,4.1
502600,CUST1668,REST240,DP371,2024-05-13,643.26,Delivered,68.1,
502761,CUST1434,REST244,DP425,2024-05-06,1325.84,Cancelled,,
502649,CUST1756,REST222,DP364,2024-11-04,1287.35,Delayed,50.1,
500975,CUST1688,REST204,DP314,2024-04-27,1236.87,Delivered,15.6,4.4
500538,CUST1674,REST326,DP468,2024-03-13,1138.05,Delayed,52.5,
502024,CUST1591,REST233,DP344,2024-06-28,1276.51,Delivered,16.8,5.0
504828,CUST1423,REST343,DP371,2024-04-29,1149.75,Delivered,56.2,4.3
504175,CUST1110,REST334,DP499,2024-02-20,453.74,Delivered,,
502175,CUST1310,REST208,DP420,2024-11-15,1258.29,Delivered,76.8,
501702,CUST1321,REST279,DP354,2024-03-24,774.22,Delivered,33.7,3.5
500815,CUST1416,REST294,DP481,2024-07-12,282.07,Delivered,26.7,3.8
504379,CUST1629,REST292,DP488,2024-02-27,923.96,Delivered,77.0,4.2
503465,CUST1555,REST294,DP400,2024-12-12,225.16,Cancelled,,
502189,CUST1151,REST342,DP393,2024-08-21,1320.68,Delayed,77.4,3.0
502110,CUST1210,REST350,DP327,2024-04-30,1244.27,Delivered,17.4,3.9
501865,CUST1417,REST299,DP337,2024-03-20,261.35,Cancelled,,
501351,CUST1786,REST290,DP461,2024-10-26,1260.43,Delivered,25.2,4.2
502365,CUST1412,REST283,DP437,2024-04-03,822.96,Delivered,61.9,3.0
504315,CUST1308,REST292,DP418,2024-08-25,242.77,Delivered,17.1,
502174,CUST1508,REST217,DP456,2024-03-15,995.08,Delivered,74.7,4.4
500525,CUST1404,REST266,DP320,2024-08-21,586.57,Cancelled,,
503912,CUST1301,REST237,DP448,2024-11-06,201.17,Delivered,51.5,4.4
502578,CUST1575,REST222,DP349,2024-09-28,1154.1,Delivered,38.4,4.5
502060,CUST1141,REST314,DP341,2024-07-09,612.48,Delivered,,
500622,CUST1509,REST225,DP491,2024-01-29,1293.38,Delivered,58.5,3.8
503883,CUST1036,REST244,DP331,2024-09-15,1086.69,Delivered,51.4,3.2
502659,CUST1679,REST271,DP304,2024-08-09,773.74,Delivered,71.0,2.7
500861,CUST1359,REST221,DP386,2024-12-24,1129.12,Delivered,66.1,4.4
504366,CUST1252,REST275,DP342,2024-04-30,569.83,Delivered,71.7,4.8
500254,CUST1182,REST292,DP437,2024-08-28,836.22,Delivered,71.9,
500372,CUST1793,REST228,DP447,2024-02-26,811.34,Delivered,64.9,2.8
503937,CUST1526,REST207,DP475,2024-06-25,851.77,Delivered,31.1,4.6
504306,CUST1318,REST290,DP368,2024-03-07,336.99,Delivered,36.6,3.9
502053,CUST1521,REST313,DP340,2024-02-07,1209.37,Cancelled,,
501676,CUST1460,REST330,DP416,2024-01-29,973.79,Delivered,22.3,3.5
503358,CUST1570,REST261,DP301,2024-09-01,1340.81,Delivered,23.4,3.9
502959,CUST1355,REST297,DP412,2024-03-13,759.69,Delivered,22.7,3.8
503003,CUST1329,REST220,DP447,2024-08-19,952.13,Delivered,,4.3
501193,CUST1664,REST300,DP354,2024-05-27,650.62,Delivered,54.0,4.5
503368,CUST1370,REST308,DP434,2024-02-08,527.41,Delivered,23.3,5.0
500617,CUST1183,REST264,DP395,2024-10-04,191.22,Delivered,,4.5
500828,CUST1170,REST334,DP477,2024-12-22,722.0,Delivered,,3.5
502094,CUST1032,REST339,DP395,2024-03-25,1399.43,Cancelled,,
504141,CUST1303,REST243,DP427,2024-01-29,1052.56,Delayed,46.6,4.9
502803,CUST1659,REST339,DP491,2024-04-25,199.86,Delivered,79.7,2.7
503759,CUST1316,REST337,DP395,2024-06-24,886.21,Delivered,68.9,
502456,CUST1333,REST344,DP415,2024-12-03,1000.48,Delivered,72.6,3.7
504831,CUST1404,REST245,DP313,2024-01-28,1318.02,Delivered,39.8,2.7
502396,CUST1166,REST301,DP458,2024-08-26,1346.23,Delivered,40.1,4.0
504276,CUST1536,REST254,DP481,2024-07-30,552.0,Delivered,79.5,3.9
503914,CUST1169,REST245,DP393,2024-10-10,747.25,Delivered,50.6,2.5
502820,CUST1267,REST225,DP484,2024-02-01,901.01,Delivered,27.4,3.2
503415,CUST1497,REST235,DP431,2024-08-14,478.05,Delivered,49.7,
504851,CUST1292,REST313,DP476,2024-07-02,926.22,Delayed,,3.4
502493,CUST1104,REST270,DP441,2024-06-07,234.28,Delivered,69.7,3.4
502227,CUST1393,REST209,DP440,2024-08-05,1172.64,Delivered,68.8,4.1
501695,CUST1691,REST261,DP414,2024-06-30,908.08,Delivered,39.8,3.0
503091,CUST1294,REST229,DP338,2024-09-08,545.76,Delayed,38.8,3.2
503350,CUST1100,REST201,DP390,2024-03-22,1368.44,Cancelled,,
503283,CUST1609,REST201,DP308,2024-09-26,204.83,Delivered,77.6,4.0
504188,CUST1657,REST346,DP305,2024-04-17,314.67,Delivered,75.5,4.8
500474,CUST1112,REST206,DP325,2024-07-07,1232.51,Delayed,43.6,2.5
504960,CUST1665,REST274,DP488,2024-09-23,675.45,Delivered,31.4,4.7
501280,CUST1288,REST336,DP449,2024-12-05,1143.68,Delivered,61.5,2.9
501307,CUST1350,REST227,DP491,2024-10-31,1011.14,Delivered,26.9,2.8
504068,CUST1757,REST344,DP375,2024-01-19,838.82,Cancelled,,
503354,CUST1358,REST240,DP434,2024-10-08,711.34,Delayed,43.2,4.9
502266,CUST1520,REST307,DP342,2024-09-27,698.66,Delayed,44.3,2.5
503570,CUST1693,REST263,DP438,2024-10-08,1327.99,Delayed,61.2,4.3
501833,CUST1460,REST254,DP349,2024-05-16,746.4,Delivered,22.5,3.3
503713,CUST1491,REST320,DP327,2024-04-07,1073.09,Delivered,31.3,2.7
501482,CUST1690,REST344,DP306,2024-02-05,860.83,Delivered,44.2,3.7
504087,CUST1187,REST234,DP368,2024-03-15,1365.54,Delivered,56.8,4.2
502226,CUST1504,REST270,DP430,2024-01-08,1190.6,Delivered,35.1,2.8
501105,CUST1491,REST302,DP380,2024-09-22,1051.92,Delivered,39.9,
500217,CUST1363,REST244,DP418,2024-10-23,757.55,Cancelled,,
503849,CUST1480,REST215,DP302,2024-07-23,767.86,Delivered,44.9,
500608,CUST1650,REST298,DP399,2024-10-05,,Delivered,49.3,3.7
504733,CUST1511,REST297,DP462,2024-08-08,750.45,Delivered,48.4,3.2
504017,CUST1517,REST336,DP449,2024-11-25,350.5,Delivered,28.2,3.6
501822,CUST1301,REST337,DP326,2024-01-07,1082.16,Delivered,26.0,3.0
502460,CUST1526,REST213,DP343,2024-06-18,302.8,Delivered,55.3,
500794,CUST1034,REST343,DP382,2024-07-02,529.51,Cancelled,,
501469,CUST1606,REST313,DP380,2024-10-04,337.94,Delivered,59.4,2.9
504098,CUST1337,REST287,DP363,2024-12-28,788.32,Delivered,29.2,3.4
504288,CUST1789,REST342,DP341,2024-06-24,1194.39,Delivered,49.8,4.8
504406,CUST1291,REST250,DP437,2024-11-16,458.86,Delivered,71.1,3.5
500863,CUST1074,REST212,DP419,2024-05-13,284.54,Delivered,24.4,2.9
502293,CUST1166,REST249,DP431,2024-05-15,259.07,Delivered,39.2,
503408,CUST1338,REST204,DP391,2024-03-21,612.54,Delivered,31.4,3.8
500431,CUST1094,REST291,DP452,2024-01-02,501.33,Delivered,23.6,3.6
502000,CUST1110,REST238,DP306,2024-08-05,838.47,Delivered,45.1,4.6
503596,CUST1779,REST256,DP450,2024-02-05,655.06,Delivered,79.8,3.0
503902,CUST1725,REST280,DP395,2024-02-16,861.69,Delivered,20.9,3.2
502708,CUST1771,REST292,DP415,2024-02-15,565.5,Delivered,47.2,4.7
504882,CUST1643,REST328,DP306,2024-05-18,1308.11,Cancelled,,
500281,CUST1113,REST285,DP407,2024-08-02,782.49,Delivered,77.7,2.8
500369,CUST1197,REST243,DP416,2024-05-05,865.71,Cancelled,,
504938,CUST1233,REST269,DP463,2024-02-07,162.56,Delivered,30.3,
500457,CUST1436,REST248,DP429,2024-06-02,365.41,Delivered,79.6,2.8
502316,CUST1781,REST273,DP307,2024-12-02,573.38,Delivered,66.7,5.0
504493,CUST1681,REST205,DP387,2024-09-17,511.9,Delivered,21.6,3.0
501584,CUST1688,REST293,DP368,2024-04-01,1013.47,Delivered,19.9,4.3
503244,CUST1558,REST275,DP492,2024-08-18,748.78,Delivered,47.5,4.0
501354,CUST1228,REST279,DP348,2024-08-31,349.23,Delivered,36.3,
501968,CUST1178,REST227,DP495,2024-04-13,124.15,Delivered,63.5,3.2
500094,CUST1728,REST242,DP491,2024-12-01,148.53,Delivered,79.7,4.1
501341,CUST1601,REST267,DP432,2024-05-03,1314.55,Cancelled,,
500710,CUST1451,REST340,DP416,2024-11-30,418.58,Cancelled,,
502593,CUST1265,REST343,DP384,2024-07-21,949.19,Delivered,29.7,4.6
500426,CUST1763,REST341,DP476,2024-03-30,1120.4,Delivered,58.7,2.8
502549,CUST1740,REST342,DP467,2024-09-04,815.25,Delivered,50.1,4.4
500257,CUST1113,REST285,DP329,2024-06-01,750.01,Delivered,41.0,3.6
504817,CUST1219,REST209,DP432,2024-07-21,643.28,Delivered,79.6,3.8
501355,CUST1582,REST346,DP398,2024-07-03,939.68,Delivered,70.3,4.6
500049,CUST1398,REST325,DP399,2024-02-09,236.83,Delivered,46.6,2.7
504356,CUST1664,REST206,DP338,2024-07-24,662.1,Delivered,46.7,2.6
504079,CUST1085,REST334,DP475,2024-06-09,832.35,Cancelled,,
500186,CUST1525,REST211,DP403,2024-03-18,220.88,Delivered,23.1,3.2
500522,CUST1196,REST348,DP382,2024-02-28,1129.73,Delivered,32.3,4.5
503242,CUST1131,REST276,DP341,2024-12-17,247.97,Delivered,31.9,4.5
504809,CUST1633,REST218,DP443,2024-05-13,956.59,Delivered,59.8,
502096,CUST1221,REST201,DP387,2024-09-21,858.16,Delivered,73.3,2.5
500748,CUST1524,REST273,DP413,2024-02-04,969.49,Delivered,33.0,2.7
502962,CUST1669,REST343,DP460,2024-03-12,611.14,Delivered,28.5,4.2
500599,CUST1229,REST270,DP409,2024-06-13,577.61,Cancelled,,
502904,CUST1770,REST302,DP483,2024-02-02,896.77,Delivered,29.5,3.9
503456,CUST1481,REST337,DP446,2024-03-05,214.89,Delivered,42.1,3.4
500577,CUST1591,REST327,DP344,2024-05-25,664.84,Cancelled,,
502784,CUST1549,REST262,DP454,2024-06-17,208.33,Delivered,26.6,2.5
500359,CUST1752,REST340,DP359,2024-05-10,1151.94,Cancelled,,
504551,CUST1431,REST269,DP466,2024-10-25,661.38,Delayed,16.9,4.2
500461,CUST1310,REST208,DP392,2024-02-11,1249.02,Delayed,74.7,3.2
500121,CUST1131,REST339,DP334,2024-07-10,1084.8,Delivered,53.8,4.9
500098,CUST1527,REST234,DP315,2024-10-03,762.04,Delivered,38.6,
501292,CUST1781,REST248,DP373,2024-10-25,999.46,Delayed,76.8,4.0
504723,CUST1106,REST348,DP382,2024-11-08,559.61,Delivered,44.1,2.7
504268,CUST1734,REST274,DP475,2024-12-10,1301.64,Delayed,32.5,4.4
504681,CUST1615,REST207,DP401,2024-06-10,644.37,Delivered,18.6,3.9
502723,CUST1070,REST296,DP450,2024-03-18,1339.69,Delivered,44.0,2.5
504864,CUST1639,REST322,DP437,2024-06-04,,Delivered,32.0,4.9
504984,CUST1126,REST343,DP461,2024-12-25,1246.92,Delivered,71.3,3.7
504162,CUST1662,REST282,DP405,2024-01-14,853.93,Delivered,35.5,4.1
502807,CUST1685,REST258,DP429,2024-03-11,750.4,Delivered,45.8,4.0
502518,CUST1189,REST301,DP308,2024-01-27,943.32,Cancelled,,
501669,CUST1397,REST313,DP344,2024-04-08,957.88,Delivered,31.0,3.0
503950,CUST1395,REST235,DP443,2024-01-30,1311.73,Delivered,61.6,
502035,CUST1531,REST316,DP352,2024-04-12,461.62,Delayed,35.1,4.8
504475,CUST1028,REST206,DP469,2024-08-02,206.55,Delivered,57.2,2.6
504398,CUST1506,REST278,DP409,2024-04-26,1007.33,Delivered,19.4,3.6
504506,CUST1662,REST298,DP381,2024-12-13,290.91,Cancelled,,
500220,CUST1743,REST332,DP343,2024-10-23,883.05,Delivered,56.8,4.1
502914,CUST1193,REST276,DP377,2024-01-02,1062.67,Cancelled,,
504734,CUST1193,REST348,DP397,2024-06-15,552.02,Delivered,35.6,3.4
500283,CUST1324,REST282,DP418,2024-08-25,791.7,Delivered,19.3,
503346,CUST1423,REST205,DP415,2024-11-03,126.6,Delayed,42.8,2.9
500069,CUST1155,REST233,DP327,2024-12-23,1239.53,Cancelled,,
501673,CUST1718,REST282,DP403,2024-05-16,368.26,Delivered,22.6,3.2
502923,CUST1739,REST251,DP396,2024-04-10,641.24,Delivered,69.6,4.7
503874,CUST1304,REST338,DP379,2024-01-28,143.83,Delivered,17.3,3.2
502296,CUST1380,REST342,DP408,2024-06-25,443.25,Delivered,79.0,3.7
504108,CUST1366,REST212,DP302,2024-04-24,438.25,Delayed,49.6,4.1
500184,CUST1531,REST251,DP413,2024-12-08,,Delivered,55.2,
501767,CUST1304,REST264,DP314,2024-09-05,1173.32,Delivered,75.0,3.3
503633,CUST1079,REST280,DP411,2024-09-16,,Delivered,79.1,3.1
504113,CUST1491,REST340,DP487,2024-10-29,136.93,Cancelled,,
503938,CUST1276,REST324,DP330,2024-12-02,176.71,Delayed,56.5,3.5
503094,CUST1159,REST212,DP474,2024-09-07,798.6,Delivered,27.4,3.4
501997,CUST1234,REST327,DP478,2024-08-30,1095.28,Delivered,63.4,4.9
500040,CUST1507,REST242,DP427,2024-06-18,203.52,Delivered,63.4,4.8
504907,CUST1654,REST348,DP348,2024-06-27,1373.36,Delivered,74.4,2.7
500076,CUST1124,REST288,DP370,2024-10-31,934.81,Delayed,71.2,4.5
501787,CUST1529,REST243,DP429,2024-06-19,985.41,Delivered,20.7,4.3
500714,CUST1437,REST266,DP407,2024-08-20,606.6,Cancelled,,
503591,CUST1350,REST324,DP383,2024-01-10,454.24,Delivered,46.7,4.0
500526,CUST1054,REST234,DP383,2024-03-26,1199.32,Delivered,25.8,3.6
504616,CUST1452,REST305,DP432,2024-11-06,1141.08,Delayed,50.0,2.6
500288,CUST1150,REST260,DP354,2024-12-07,,Delivered,47.6,3.1
504894,CUST1539,REST319,DP491,2024-03-22,785.65,Cancelled,,
503522,CUST1361,REST236,DP422,2024-03-19,815.1,Delayed,52.2,4.6
504930,CUST1334,REST267,DP469,2024-03-09,651.03,Delivered,36.1,
503189,CUST1698,REST273,DP491,2024-09-01,283.76,Delayed,67.9,2.5
503501,CUST1187,REST342,DP430,2024-12-27,966.77,Delivered,45.5,2.8
502733,CUST1032,REST283,DP462,2024-09-09,1362.75,Delivered,50.4,2.6
502660,CUST1224,REST215,DP302,2024-02-25,1001.04,Delivered,48.4,2.7
502774,CUST1678,REST255,DP327,2024-03-03,716.99,Delivered,62.1,4.3
500090,CUST1146,REST222,DP449,2024-10-04,604.65,Delayed,35.9,4.5
504080,CUST1380,REST239,DP460,2024-03-10,149.23,Cancelled,,
504193,CUST1455,REST242,DP383,2024-12-22,515.4,Delivered,28.1,3.6
504683,CUST1302,REST348,DP427,2024-01-10,224.65,Delivered,75.9,4.3
503092,CUST1243,REST224,DP418,2024-03-13,837.33,Delivered,51.4,2.8
501558,CUST1156,REST211,DP410,2024-01-18,1392.76,Delivered,17.6,2.8
504895,CUST1286,REST280,DP310,2024-09-14,1079.77,Delivered,51.5,4.2
501808,CUST1636,REST206,DP353,2024-07-24,734.79,Delivered,15.5,2.7
503355,CUST1753,REST236,DP381,2024-04-17,1001.39,Cancelled,,
502532,CUST1560,REST208,DP350,2024-04-05,170.37,Delivered,65.4,3.1
504216,CUST1738,REST252,DP474,2024-03-07,568.79,Delivered,65.0,3.3
501876,CUST1191,REST206,DP404,2024-05-31,936.47,Delivered,41.3,3.7
502102,CUST1335,REST238,DP317,2024-04-05,388.83,Delivered,72.0,2.6
502964,CUST1288,REST245,DP418,2024-02-28,169.1,Delivered,47.6,4.0
504840,CUST1527,REST326,DP366,2024-10-27,486.36,Delivered,77.4,
501680,CUST1546,REST307,DP383,2024-03-22,1327.39,Delivered,45.2,3.2
502695,CUST1386,REST202,DP333,2024-11-05,1113.03,Delivered,29.6,3.8
502530,CUST1408,REST260,DP500,2024-07-15,527.27,Delivered,26.8,4.9
500890,CUST1633,REST316,DP458,2024-09-04,591.29,Delivered,56.5,4.7
503472,CUST1252,REST218,DP451,2024-07-23,1033.22,Delivered,29.6,3.8
501615,CUST1501,REST318,DP494,2024-02-12,786.9,Delivered,44.6,4.9
500466,CUST1612,REST347,DP452,2024-08-05,1294.29,Delayed,46.1,2.6
501246,CUST1047,REST229,DP474,2024-07-01,766.68,Delivered,38.8,3.9
500105,CUST1267,REST233,DP412,2024-12-30,655.42,Delivered,33.2,3.0
500796,CUST1024,REST306,DP414,2024-11-30,1397.59,Delivered,40.8,2.7
502405,CUST1331,REST201,DP364,2024-09-06,242.94,Delivered,53.0,4.5
504731,CUST1426,REST304,DP309,2024-11-18,451.79,Delivered,24.2,4.3
502377,CUST1339,REST314,DP469,2024-12-24,1230.26,Delivered,58.4,3.2
504390,CUST1480,REST302,DP388,2024-05-18,905.8,Delivered,74.8,4.3
500829,CUST1573,REST320,DP448,2024-10-28,128.05,Delayed,43.7,2.8
502300,CUST1525,REST262,DP429,2024-09-13,1302.89,Delivered,47.9,4.2
502092,CUST1076,REST298,DP480,2024-01-31,382.05,Delivered,68.8,2.8
501042,CUST1539,REST300,DP343,2024-01-02,593.02,Delivered,,3.4
504215,CUST1395,REST263,DP325,2024-12-21,894.14,Delivered,17.7,2.7
503399,CUST1129,REST326,DP367,2024-12-01,839.41,Delivered,67.9,3.9
504305,CUST1218,REST225,DP444,2024-03-17,996.55,Delayed,28.7,4.3
502056,CUST1127,REST265,DP309,2024-10-13,1266.08,Cancelled,,
502041,CUST1109,REST214,DP471,2024-12-13,683.54,Delivered,,3.2
503020,CUST1033,REST277,DP444,2024-07-18,656.18,Delivered,60.3,3.5
501176,CUST1256,REST234,DP486,2024-04-13,1325.24,Delivered,25.2,
502930,CUST1134,REST305,DP442,2024-05-15,251.24,Delivered,64.0,
501041,CUST1128,REST291,DP417,2024-09-12,1240.84,Delivered,64.0,3.9
501541,CUST1319,REST281,DP338,2024-07-24,142.25,Delivered,18.5,4.0
504565,CUST1128,REST335,DP387,2024-02-03,1074.01,Delivered,29.8,3.7
500932,CUST1031,REST345,DP356,2024-02-27,1143.59,Cancelled,,
502421,CUST1438,REST220,DP440,2024-12-15,1399.45,Delivered,43.8,3.0
503729,CUST1071,REST205,DP437,2024-10-17,568.5,Delivered,34.1,4.4
502016,CUST1529,REST237,DP399,2024-02-04,914.95,Delivered,56.2,4.6
501874,CUST1551,REST304,DP412,2024-07-29,607.84,Delayed,58.2,3.6
501090,CUST1485,REST230,DP392,2024-12-17,496.17,Delivered,33.0,4.1
502629,CUST1161,REST280,DP312,2024-10-01,1290.56,Delivered,73.1,2.7
503015,CUST1475,REST297,DP307,2024-05-31,457.87,Cancelled,,
501526,CUST1288,REST325,DP418,2024-10-17,491.34,Delivered,,3.6
500192,CUST1328,REST333,DP479,2024-07-19,190.51,Delivered,35.9,2.6
501970,CUST1695,REST277,DP412,2024-01-27,1139.69,Delivered,47.5,2.6
500840,CUST1690,REST317,DP380,2024-04-19,1109.8,Delivered,15.3,
503895,CUST1633,REST313,DP431,2024-04-25,1261.77,Delivered,41.4,4.1
501019,CUST1586,REST291,DP414,2024-11-19,1274.4,Delivered,76.5,4.9
503159,CUST1571,REST288,DP383,2024-05-28,887.22,Delivered,27.1,2.8
500361,CUST1735,REST284,DP430,2024-07-09,394.35,Delivered,30.1,3.2
501481,CUST1392,REST265,DP455,2024-04-20,354.67,Delivered,73.2,2.6
501636,CUST1602,REST315,DP346,2024-06-04,1290.64,Delivered,40.7,4.7
503253,CUST1373,REST265,DP383,2024-10-01,811.41,Delivered,31.5,3.1
504687,CUST1397,REST341,DP420,2024-08-17,543.77,Delivered,23.2,4.1
501694,CUST1628,REST205,DP429,2024-02-08,834.48,Delivered,26.7,4.1
503766,CUST1776,REST217,DP327,2024-05-30,1232.5,Delivered,77.5,4.3
501428,CUST1111,REST326,DP495,2024-09-08,1273.29,Delayed,24.3,2.5
503994,CUST1625,REST206,DP395,2024-12-16,342.28,Delayed,,4.9
501456,CUST1317,REST350,DP354,2024-10-24,688.27,Delivered,53.9,2.6
503382,CUST1157,REST309,DP460,2024-10-27,294.74,Delivered,22.6,4.8
504748,CUST1245,REST250,DP453,2024-08-22,776.04,Delivered,44.9,3.5
504049,CUST1148,REST305,DP412,2024-11-01,456.53,Delivered,64.2,2.6
500856,CUST1011,REST344,DP465,2024-02-18,148.06,Delivered,44.9,2.9
503359,CUST1764,REST277,DP363,2024-05-06,629.78,Delivered,62.9,4.3
503311,CUST1301,REST339,DP303,2024-02-11,546.54,Delivered,21.9,3.6
504501,CUST1431,REST292,DP461,2024-05-05,647.92,Delivered,62.1,4.2
504918,CUST1716,REST319,DP342,2024-02-14,134.72,Delayed,64.1,4.3
501486,CUST1572,REST209,DP362,2024-01-06,630.53,Delivered,17.4,
503557,CUST1394,REST252,DP350,2024-05-11,271.06,Delivered,54.0,3.8
500613,CUST1258,REST230,DP494,2024-09-18,1372.25,Delivered,,
502638,CUST1416,REST235,DP424,2024-09-29,1263.42,Delivered,28.2,2.9
504335,CUST1431,REST322,DP461,2024-12-29,539.93,Delivered,59.4,4.3
504772,CUST1142,REST341,DP359,2024-03-05,836.33,Cancelled,,
501446,CUST1730,REST337,DP343,2024-11-05,573.01,Delivered,18.6,3.9
504055,CUST1108,REST203,DP386,2024-09-28,573.4,Delivered,63.6,3.6
502727,CUST1784,REST227,DP366,2024-11-28,261.45,Delivered,18.1,2.6
504761,CUST1741,REST218,DP451,2024-01-20,223.35,Delivered,21.8,4.4
503461,CUST1629,REST223,DP349,2024-06-06,1140.24,Delivered,,4.1
500606,CUST1329,REST331,DP372,2024-06-17,,Delivered,44.7,
500101,CUST1531,REST295,DP335,2024-06-30,1037.38,Cancelled,,
503349,CUST1574,REST205,DP374,2024-02-07,1327.77,Cancelled,,
502777,CUST1085,REST331,DP416,2024-08-21,585.24,Delivered,62.8,
502650,CUST1658,REST209,DP491,2024-09-06,1338.18,Cancelled,,
504594,CUST1794,REST259,DP367,2024-09-29,616.2,Delivered,70.5,4.7
503661,CUST1171,REST266,DP432,2024-04-03,277.99,Delivered,28.0,
501373,CUST1473,REST284,DP318,2024-11-04,857.58,Cancelled,,
500783,CUST1230,REST218,DP386,2024-01-10,911.64,Delivered,43.4,5.0
500036,CUST1215,REST259,DP367,2024-02-20,682.17,Delivered,35.5,2.9
502744,CUST1005,REST320,DP454,2024-11-12,1115.27,Delivered,18.8,4.0
504678,CUST1274,REST290,DP450,2024-01-01,1289.7,Delivered,49.7,4.6
503607,CUST1337,REST261,DP492,2024-08-31,428.0,Delivered,57.4,4.1
